repo,CBO_media,CBO_mediana,CBO_std,DIT_media,DIT_mediana,DIT_std,LCOM_media,LCOM_mediana,LCOM_std,LOC_total
wuyouzhuguli_SpringAll,5.23015873015873,4.0,4.276571233266137,1.1111111111111112,1.0,0.36900228710243227,3.748677248677249,0.0,11.858037860715632,6025
alibaba_spring-cloud-alibaba,5.808724832214765,5.0,4.819113665652094,1.110738255033557,1.0,0.35430432526832173,29.61241610738255,0.0,309.9624305456757,18912
alibaba_druid,5.078780613118685,4.0,12.921454555283201,1.9404007535536907,2.0,0.833034492038461,230.30244904949478,0.0,5179.158647698086,339825
conductor-oss_conductor,7.786140979689367,6.0,8.45015778251974,1.2712066905615294,1.0,0.5462311948549761,91.49223416965353,0.0,620.1460886688672,63831
lenve_vhr,4.4361702127659575,2.0,5.843033735957143,1.0212765957446808,1.0,0.14507865158346242,48.329787234042556,6.0,225.79495829004145,2971
DrKLO_Telegram,6.826904278517182,4.0,13.376264981509346,1.665463568689375,1.0,16.680133383999323,64.67396044815399,0.0,1198.8460928956783,1588705
crossoverJie_JCSprout,1.962962962962963,1.0,1.857965523581774,1.0925925925925926,1.0,0.3663748132660339,1.7654320987654322,0.0,6.3583888051317015,4399
qiurunze123_miaosha,4.146853146853147,3.0,4.53981689399364,1.1258741258741258,1.0,0.39053957936101535,14.3006993006993,0.0,85.543712840435,8581
apache_incubator-seata,6.563048245614035,4.0,22.069458732553397,1.8171600877192982,1.0,15.083798881487073,520.9747807017544,2.0,15720.774116916737,233989
ashishps1_awesome-system-design-resources,0.8181818181818182,1.0,0.6030226891555273,1.0,1.0,0.0,0.0,0.0,0.0,336
alibaba_fastjson,1.8522206416943259,1.0,2.778548714565472,1.5043464517148728,1.0,0.7131871167597932,126.12122648964754,0.0,3281.9663386059483,206496
JakeWharton_butterknife,3.974264705882353,2.0,6.486096356963291,1.2352941176470589,1.0,0.7108572250152728,10.481617647058824,0.0,75.80646138055424,7712
apache_flink,7.158095942779628,5.0,8.646686532327173,1.6291363505569942,1.0,1.8154161402669475,34.944793850454225,1.0,1189.1388305071594,1133312
scwang90_SmartRefreshLayout,6.651026392961877,3.0,7.59130155095532,1.5073313782991202,1.0,0.8492759399738044,30.319648093841643,0.0,295.0474047572584,18145
proxyee-down-org_proxyee-down,5.516666666666667,4.0,6.223225134401482,1.4666666666666666,1.0,0.9291269214473296,19.516666666666666,2.0,49.7285825346345,3392
greenrobot_EventBus,3.4262295081967213,3.0,3.065900812679761,1.8360655737704918,1.0,1.4240515779898408,9.05464480874317,0.0,35.08227798058746,5269
OpenAPITools_openapi-generator,5.233514001806685,4.0,6.042402434392952,1.231029810298103,1.0,0.6607277928074259,81.04290876242096,0.0,1055.6015613819397,261989
Anuken_Mindustry,,,,,,,,,,0
bazelbuild_bazel,7.417775412453433,4.0,11.185174042957884,1.8147951037786056,1.0,1.8171981464228373,113.89356040447046,0.0,1463.3306653528168,101778
apache_skywalking,6.121715076071922,4.0,7.053512812291404,1.397994467496542,1.0,0.739016980531221,5.546680497925311,0.0,24.737589945749225,94027
jenkinsci_jenkins,6.249573898222547,4.0,8.530983997037,1.8940832724616508,2.0,1.76360664086747,46.24202580959338,0.0,915.7275736507357,186617
Netflix_Hystrix,3.340648379052369,2.0,5.187903227582035,1.570074812967581,1.0,3.5920601959719516,20.253865336658354,0.0,385.24130640800433,62010
yuliskov_SmartTube,6.653582554517134,4.0,8.038137201677353,1.5510903426791278,1.0,1.46806890028372,65.95794392523365,1.0,452.9672151630832,238110
libgdx_libgdx,5.12451171875,3.0,8.873558959153426,1.7333984375,1.0,1.5719512690043995,3441.300048828125,0.0,144380.8024797227,292333
CodePhiliaX_Chat2DB,6.088995215311005,4.0,7.030361321531046,1.2669856459330144,1.0,0.5626556870836342,16.489952153110046,0.0,84.83664235184057,35180
redisson_redisson,5.96565019277953,3.0,10.815691579062916,1.3350858745180512,1.0,0.7610011085558692,180.33929197336138,0.0,1619.0299235207915,168655
google_gson,3.024163568773234,2.0,4.463534082880327,1.2815985130111525,1.0,1.0242073057588879,20.598513011152416,0.0,378.73453740191513,34449
doocs_source-code-hunter,0.0,0.0,,1.0,1.0,,0.0,0.0,,5
alibaba_Sentinel,4.418758256274769,3.0,4.508089759010495,1.1803170409511228,1.0,0.6563399928892986,12.483487450462352,0.0,46.736977518222524,55434
iBotPeaches_Apktool,5.912087912087912,5.0,5.267744758723366,1.9175824175824177,2.0,1.207169504005903,51.0,1.0,295.12156873310994,12392
EnterpriseQualityCoding_FizzBuzzEnterpriseEdition,2.901098901098901,2.0,2.836488224136572,1.0,1.0,0.0,0.23076923076923078,0.0,0.716114874039433,894
apache_rocketmq,6.872727272727273,3.0,10.458092266448057,1.3311188811188812,1.0,0.7526170777695714,122.05594405594405,1.0,2334.9504381165425,215493
google_ExoPlayer,7.585492227979275,5.0,8.922127012993672,1.2962511429442243,1.0,1.0172361959601157,52.220054861322765,0.0,493.1386397601684,262348
elunez_eladmin,8.01418439716312,5.0,7.683217200927227,1.1631205673758864,1.0,0.44839156558518495,6.202127659574468,0.0,19.223676712497905,8063
dataease_dataease,4.947224749772521,3.0,7.348279542609058,1.2074613284804367,1.0,0.681995102452422,27.770700636942674,0.0,184.24782405993332,42742
openjdk_jdk,,,,,,,,,,0
LSPosed_LSPosed,5.522248243559719,3.0,7.247233346434148,1.6463700234192038,1.0,1.2869896760042594,48.114754098360656,0.0,319.84925064569575,22952
CarGuo_GSYVideoPlayer,5.485849056603773,2.0,6.822943304832581,1.5754716981132075,1.0,1.518068270274262,55.355345911949684,0.0,309.22771899014595,31928
oracle_graal,,,,,,,,,,0
kestra-io_kestra,8.218456725755996,6.0,8.814658756242212,1.4525547445255473,1.0,0.7889370971246837,15.010427528675704,0.0,91.26484927576344,66439
brettwooldridge_HikariCP,4.383783783783784,3.0,4.196110615894505,1.2864864864864864,1.0,0.6586226414144778,172.67027027027027,0.0,1408.661311174716,11464
kunal-kushwaha_DSA-Bootcamp-Java,1.2687747035573123,1.0,1.2403969541247652,1.08300395256917,1.0,0.3407328527871097,3.5019762845849804,1.0,11.010681864735693,6614
apache_shardingsphere,6.9710643722115995,4.0,12.9649550760494,1.4365838113448055,1.0,0.9409991520447342,28.32887189292543,0.0,408.67412816063825,201238
didi_DoKit,4.514631043256998,2.0,5.7737230153232595,1.3301526717557253,1.0,0.8621213320580504,71.63486005089058,0.0,633.8001713215284,80627
mybatis_mybatis-3,3.5389908256880735,2.0,4.942198812417893,1.239678899082569,1.0,0.7819735467128932,20.951834862385322,0.0,249.29116027220343,60434
ReactiveX_RxAndroid,2.272727272727273,1.0,3.788161605603482,1.1272727272727272,1.0,0.4326723786023175,3.090909090909091,0.0,11.233667530921776,1452
linlinjava_litemall,4.6158833063209075,3.0,5.849015393830792,1.1280388978930307,1.0,0.33440421693315936,1532.8849270664505,1.0,9402.600398020411,90884
yudaocode_SpringBoot-Labs,4.293150684931507,4.0,2.9696351696834373,1.0534246575342465,1.0,0.2718616507911518,1.4472602739726028,0.0,6.751586468101767,17685
thingsboard_thingsboard,,,,,,,,,,0
xiaojieonly_Ehviewer_CN_SXJ,6.876923076923077,4.0,9.82040126222814,1.7164835164835164,1.0,1.2405208225455704,68.42197802197802,1.0,655.3903765017035,74646
dianping_cat,5.22508038585209,4.0,5.487566557478567,1.4383708467309753,1.0,0.7261535695945355,23.257234726688104,1.0,104.89170855715038,96836
Baseflow_PhotoView,4.733333333333333,3.0,5.544858388223684,1.3555555555555556,1.0,0.5703091488416833,24.6,0.0,157.2585306256721,1792
JetBrains_intellij-community,,,,,,,,,,0
antlr_antlr4,5.843558282208589,3.0,7.3352926035922605,1.8404907975460123,1.0,1.2215493693119148,48.714723926380366,0.0,194.3058183838934,40639
williamfiset_Algorithms,2.611231101511879,2.0,1.7910440969722103,1.0539956803455723,1.0,0.22625364071769136,16.19654427645788,3.0,38.50701612774521,32495
Tencent_APIJSON,5.885714285714286,3.0,8.672032102497631,1.2428571428571429,1.0,0.6688886366814536,1165.5714285714287,6.0,5422.453972974498,13844
dromara_Sa-Token,4.512032085561497,3.0,4.389486604632587,1.2232620320855614,1.0,0.7793479241883533,61.14572192513369,1.0,701.5291894399633,26946
forezp_SpringCloudLearning,4.559440559440559,4.0,2.351572376638384,1.048951048951049,1.0,0.2165241205270644,0.5524475524475524,0.0,1.8601768872360895,1126
LMAX-Exchange_disruptor,4.480487804878049,3.0,4.822102713349284,1.2902439024390244,1.0,0.8101751683721469,25.882926829268293,0.0,224.6994862499625,13167
YunaiV_yudao-cloud,7.847573839662447,6.0,7.3563961922828085,1.212289029535865,1.0,0.434015114124778,16.077267932489452,0.0,503.4411870788887,91701
ashishps1_awesome-low-level-design,2.630050505050505,2.0,2.5463105850275336,1.1388888888888888,1.0,0.4336104012283127,3.051767676767677,0.0,11.120696160373383,14581
Tencent_tinker,4.6120906801007555,3.0,5.523197627476351,1.6221662468513853,1.0,2.8254457666663852,26.307304785894207,0.0,99.10142377372843,30349
openzipkin_zipkin,6.479268292682927,5.0,5.524796756020118,1.6341463414634145,1.0,1.746527656590901,19.33170731707317,1.0,73.77489253637907,38961
infinilabs_analysis-ik,4.815789473684211,4.0,3.593201261526015,1.368421052631579,1.0,0.48885152952935135,15.421052631578947,2.5,28.35930809485268,2571
justauth_JustAuth,5.51010101010101,2.0,6.031844343369494,1.3434343434343434,1.0,0.5816415796170477,12.984848484848484,6.0,19.53195410590555,6054
facebook_fresco,6.636018957345971,5.0,6.822236724677181,1.4180094786729858,1.0,0.8930778602261947,28.74218009478673,0.0,128.77931446452243,50430
baomidou_mybatis-plus,5.8801534036433365,3.0,10.372247185865659,1.3432406519654843,1.0,0.8214494040493365,25.062320230105463,0.0,151.43011459331265,39169
ben-manes_caffeine,4.910179640718563,3.0,6.727617714876327,1.5875748502994012,1.0,1.4299508235212555,163.1691616766467,0.0,1724.581380409468,85089
material-components_material-components-android,7.130519165453664,4.0,8.313046546584243,1.5376031052886947,1.0,0.9824517971179326,92.01989325570112,1.0,944.5570920222362,114752
nostra13_Android-Universal-Image-Loader,4.864285714285714,3.0,4.877212782122245,1.5857142857142856,1.0,0.9595091242435793,28.84285714285714,0.5,99.81899239912495,7434
alibaba_DataX,4.497545008183306,3.0,5.752576080350147,1.7152209492635024,1.0,1.5134929282465555,22.648936170212767,0.0,185.315969393846,81194
winterbe_java8-tutorial,1.0340909090909092,1.0,1.0444034059687686,1.0,1.0,0.0,3.909090909090909,0.0,9.327547094292166,2081
shuzheng_zheng,4.49901768172888,3.0,5.716953911417975,1.4086444007858545,1.0,0.492066917854408,340.8565815324165,0.0,1786.3429180113305,41742
Grasscutters_Grasscutter,,,,,,,,,,0
heibaiying_BigData-Notes,5.714285714285714,5.0,3.5125981644164272,1.2207792207792207,1.0,0.4174917781534153,0.8181818181818182,0.0,1.861855842172936,2124
JeffLi1993_springboot-learning-example,4.614035087719298,3.5,3.868430822091385,1.043859649122807,1.0,0.24496165050024668,2.8508771929824563,0.0,6.03270211422247,1641
prestodb_presto,8.759820785662853,6.0,12.108047544106261,1.3699495959676775,1.0,0.9188271460898069,77.26162092967438,1.0,1391.3477199738481,758676
gyoogle_tech-interview-for-developer,1.3076923076923077,1.0,0.7510676161988107,1.0,1.0,0.0,0.9230769230769231,0.0,3.0403272428457004,636
questdb_questdb,,,,,,,,,,0
android-hacker_VirtualXposed,3.8596008258774948,2.0,5.386658256133758,2.792842395044735,2.0,11.858632567217102,14.695801789401239,0.0,128.63758845222364,47736
dyc87112_SpringBoot-Learning,4.4535315985130115,4.0,2.984205402491424,1.0260223048327137,1.0,0.18139019401751766,1.453531598513011,0.0,7.194180158497264,2790
android10_Android-CleanArchitecture,5.142857142857143,4.0,4.670753051268507,1.4285714285714286,1.0,0.7051615043752368,6.723809523809524,1.0,23.217821088922534,2260
mockito_mockito,3.3376190476190475,2.0,4.428868659840377,1.4014285714285715,1.0,1.0844730552962178,18.329047619047618,0.0,277.3503224215786,52190
apache_hadoop,7.419305298342292,4.0,11.361086570082879,1.6129906499841908,1.0,1.407652123668241,69.7872080943132,0.0,934.7752315955644,1683083
Konloch_bytecode-viewer,4.717391304347826,3.0,6.276890777059905,2.0531400966183573,1.0,1.839064214794185,13.68840579710145,0.0,59.06115360580907,21761
neo4j_neo4j,,,,,,,,,,0
zhisheng17_flink-learning,4.280405405405405,3.0,4.46976166909552,1.1300675675675675,1.0,0.3655762835791762,3.300675675675676,0.0,18.48255590115005,14454
quarkusio_quarkus,5.137340014681945,4.0,6.312765341221692,1.222750630366091,1.0,0.6355372089100637,55.22811273179918,0.0,6372.6899309905975,903812
apache_pulsar,6.87846049966239,4.0,10.109106399950667,1.6920999324780555,1.0,3.7340329591744688,85.35435516542877,0.0,1391.575188369451,521387
java-decompiler_jd-gui,4.538083538083538,3.0,5.430519417672085,2.4176904176904177,1.0,2.3388940109725205,11.115479115479115,1.0,51.07329738346289,19309
elastic_logstash,5.411832946635731,4.0,5.895016429473974,1.6450116009280742,1.0,2.1942204597792383,21.10672853828306,1.0,101.32706087111536,40516
eclipse-vertx_vert.x,,,,,,,,,,0
hdodenhof_CircleImageView,11.0,5.0,13.076696830622021,2.3333333333333335,2.0,0.5773502691896258,178.66666666666666,0.0,309.45974428563943,360
Tencent_QMUI_Android,5.468105065666041,3.0,6.5639086869732335,1.629455909943715,1.0,1.3401124906983009,35.34240150093809,0.0,197.89879811237174,58309
alibaba_ARouter,3.693877551020408,2.0,4.910347087623659,1.4081632653061225,1.0,0.7843407461424728,17.448979591836736,0.0,83.3326611937267,3165
supertokens_supertokens-core,9.668377823408624,10.0,10.142351957214323,1.5944558521560575,1.0,1.0903717939896012,71.14373716632444,3.0,1151.285683687734,107469
arduino_Arduino,3.848552338530067,2.0,5.748000731430615,1.645879732739421,1.0,1.5631747668047,32.795100222717146,0.0,208.48758714560378,25756
theonedev_onedev,5.808486527323092,4.0,8.952122635788283,1.4038025686225133,1.0,0.8412610064065065,26.794887937547216,0.0,500.6355850597706,322503
apache_doris,8.467068031306441,5.0,19.789454271760615,1.7334136062612884,1.0,1.175874296761768,119.71294400963275,1.0,2660.706979450834,603864
deeplearning4j_deeplearning4j,8.423178691127182,7.0,9.450496829139189,2.1746339742458987,2.0,19.439223240799198,54799.52337272888,7.0,2368620.6799907144,558237
zaproxy_zaproxy,4.750693618707888,3.0,5.991541297844626,1.9227110582639715,1.0,1.782807204688328,69.65200158541418,1.0,347.73093551200003,183106
GoogleContainerTools_jib,7.059659090909091,5.0,7.497319987568305,1.2215909090909092,1.0,0.646064591873863,17.071022727272727,0.0,73.04655123297881,35301
orhanobut_logger,5.833333333333333,6.0,3.053445498410723,1.1666666666666667,1.0,0.3834824944236852,14.944444444444445,0.0,35.58663368080811,827
Netflix_zuul,6.508982035928144,4.0,7.667230214469671,1.6127744510978044,1.0,1.0008778581954685,24.890219560878243,1.0,137.10923354811553,21586
apache_druid,7.86242712591302,5.0,9.227981734366056,1.3780071031293977,1.0,1.8102720708768916,62.04121155263687,1.0,4498.7066172359355,766516
apache_dolphinscheduler,6.538850740874594,5.0,6.606203770102549,1.3791109504878931,1.0,0.6827363527083823,11.458980845681243,0.0,56.66790998910137,97423
seaswalker_spring-analysis,2.4242424242424243,2.0,2.6461092077603183,1.2424242424242424,1.0,0.7512615652314043,1.7878787878787878,0.0,3.189411934016753,378
pinpoint-apm_pinpoint,5.202207505518764,4.0,5.707747477045256,1.1428256070640177,1.0,0.498721587259182,11.41103752759382,0.0,86.95710218051256,285070
JessYanCoding_AndroidAutoSize,5.408163265306122,4.0,4.237326040416186,1.4081632653061225,1.0,0.49658699082414787,31.285714285714285,1.0,136.30022010253688,1720
DuGuQiuBai_Java,0.7722132471728594,0.0,1.3126728999085515,1.1777059773828755,1.0,0.7356527850874566,1.0791599353796446,0.0,5.194458268592862,10840
Curzibn_Luban,2.9655172413793105,1.0,4.814284983409045,1.1724137931034482,1.0,0.3844258722192448,10.862068965517242,1.0,24.928073872545266,1088
sqshq_piggymetrics,6.040404040404041,5.0,4.342291297533661,1.0606060606060606,1.0,0.23982058847557647,3.8282828282828283,0.0,10.079318494171469,1881
lgvalle_Material-Animations,4.4,2.0,4.058660773300383,1.4666666666666666,1.0,0.7567874686642695,4.7555555555555555,0.0,16.10781227111913,1010
cryptomator_cryptomator,8.316027088036117,6.0,7.773047208996722,1.4288939051918736,1.0,0.9800154191389538,18.51241534988713,1.0,64.03393970189282,17289
janishar_mit-deep-learning-book-pdf,0.0,0.0,,1.0,1.0,,0.0,0.0,,2
tink-crypto_tink,7.6525597269624575,5.0,7.391110859751499,1.286689419795222,1.0,1.2395989247821422,30.075767918088737,1.0,184.04645445478647,82161
LuckSiege_PictureSelector,5.156037991858887,2.0,8.657983218486747,1.237449118046133,1.0,0.6690421490487014,49.44911804613297,0.0,372.1857558768442,39103
languagetool-org_languagetool,5.372217958557176,4.0,6.296480099473899,1.5909439754412893,1.0,0.9897645618221188,55.183039140445125,1.0,396.15778748809004,212987
Bigkoo_Android-PickerView,3.7252747252747254,2.0,5.057592607085211,1.1538461538461537,1.0,0.36280012627331265,15.494505494505495,0.0,90.56359013623441,4421
kekingcn_kkFileView,6.841463414634147,5.0,5.722965458086171,1.048780487804878,1.0,0.21673440675482067,167.28048780487805,1.0,1205.5422351992245,9418
projectlombok_lombok,,,,,,,,,,0
macrozheng_mall-learning,4.864754098360656,3.0,4.328362241352954,1.1065573770491803,1.0,0.309183899867255,233.95901639344262,0.0,1262.8211665651454,14254
youth5201314_banner,6.082191780821918,5.0,6.157094879210338,1.8356164383561644,2.0,0.6874610823355949,47.68493150684932,1.0,350.8987617814958,2724
pxb1988_dex2jar,5.425569176882662,3.0,6.836381864702317,1.5709281961471104,1.0,0.9821900056078066,21.13309982486865,0.0,136.5138504920424,41715
ashishps1_awesome-leetcode-resources,1.1818181818181819,1.0,0.40451991747794525,1.0,1.0,0.0,4.7272727272727275,0.0,8.259429872465885,360
Netflix_conductor,7.498493975903615,5.0,8.250234101891406,1.2545180722891567,1.0,0.5627802747804417,78.67469879518072,0.0,646.6732802777989,47052
facebook_stetho,4.379251700680272,3.0,5.372405181003453,1.4234693877551021,1.0,1.2488878339904,7.496598639455782,0.0,31.248059379533416,19241
codecentric_spring-boot-admin,7.760775862068965,6.0,6.262515955444926,1.2564655172413792,1.0,0.5923934748509239,7.213362068965517,0.0,27.7937434556979,13740
google_guice,3.8033505154639173,2.5,5.412858294567297,1.3041237113402062,1.0,1.2506388180091224,8.454381443298969,0.0,77.77808332898387,84679
alibaba_COLA,4.325581395348837,3.0,4.514164125590863,1.3273703041144902,1.0,0.7147840167393981,4.974955277280858,0.0,18.32031059343514,9619
greenrobot_greenDAO,5.073654390934844,4.0,4.747034057822224,2.1359773371104818,1.0,1.7316186330696564,48.51558073654391,1.0,244.90220778071637,17573
Netflix_eureka,5.884097035040432,4.0,6.438542884356863,1.2708894878706198,1.0,0.7052446794879251,18.57277628032345,0.0,134.51623509258263,32879
macrozheng_mall-swarm,3.787958115183246,3.0,4.729878983245383,1.2316753926701571,1.0,0.4344192964871566,1106.2290575916231,13.0,8134.410503033857,101603
apache_zookeeper,5.6908157444381064,3.0,7.25727560196995,1.9612093553907588,1.0,2.962991114540159,36.87564175698802,0.0,390.0082416951305,122456
zhihu_Matisse,6.657894736842105,5.0,7.38386101634991,1.394736842105263,1.0,0.6341177044980645,8.078947368421053,0.0,16.138370969334535,3418
daimajia_AndroidViewAnimations,3.3780487804878048,2.0,7.0301647134918275,1.8048780487804879,2.0,0.3987333150731603,2.292682926829268,0.0,12.889356126471698,965
metersphere_metersphere,6.6735961123110155,3.0,11.372375075276215,1.2983261339092873,1.0,0.5468466108326558,445.99163066954645,0.0,3758.162168519086,322032
daimajia_AndroidSwipeLayout,3.7162162162162162,2.0,4.944958052844429,1.3243243243243243,1.0,0.599271432271895,58.9054054054054,0.0,480.28439545578254,2770
pagehelper_Mybatis-PageHelper,5.81767955801105,6.0,4.92667536389307,1.441988950276243,1.0,0.8519288049867279,29.640883977900554,0.0,190.39403085674965,7390
redis_jedis,5.506961506961507,3.0,8.774833183561768,1.4258804258804259,1.0,0.8610621436333774,530.3718263718264,1.0,14553.310211679318,109769
amitshekhariitbhu_android-interview-questions,0.0,0.0,,1.0,1.0,,0.0,0.0,,5
Yalantis_uCrop,6.337662337662338,3.0,8.658142485864769,1.3636363636363635,1.0,0.8415069644939762,28.90909090909091,1.0,81.54514116639255,4707
plantuml_plantuml,7.132147395171537,5.0,7.587370827489992,1.537992376111817,1.0,0.905284454753939,36.50851334180432,1.0,623.3110742954109,186931
Tencent_matrix,4.504666188083274,2.0,5.702024977429591,1.2893036611629576,1.0,0.8603705699507906,12.894472361809045,0.0,65.66915448039812,79032
Tencent_VasSonic,4.198198198198198,2.0,4.900500567789562,1.2792792792792793,1.0,0.5903954171288498,21.61261261261261,0.0,96.04252572983883,7421
grpc_grpc-java,5.602334914264866,3.0,8.019419621295244,1.3934695366654506,1.0,0.9949962579120627,13.49799343305363,0.0,123.33446387588748,256563
trinodb_trino,,,,,,,,,,0
Team-xManager_xManager,2.017175572519084,2.0,2.6041757245426034,1.0209923664122138,1.0,0.24255288189430096,4.732824427480916,0.0,69.89903392351994,21822
debezium_debezium,6.811667160201362,4.0,7.587956212107617,1.5821735267989339,1.0,0.9957621765746039,55.712762807225346,1.0,523.0199139469245,210084
code4craft_webmagic,4.531976744186046,4.0,3.8717216004073807,1.183139534883721,1.0,0.5851969076357877,11.465116279069768,1.0,76.64038133200606,8794
xpipe-io_xpipe,6.948008102633356,5.0,6.442940648907121,1.573936529372046,1.0,1.0862015236698996,18.833896016205266,1.0,161.64754188118582,61510
OpenRefine_OpenRefine,6.696991404011461,5.0,6.614572126643116,1.6883954154727794,1.0,0.8942075668248288,12.788681948424069,1.0,57.045254381386734,72956
opensearch-project_OpenSearch,7.4587004989914005,5.0,9.976362595556113,1.7390381144495168,1.0,1.5342545438731592,38.47531585093959,1.0,432.8414565367873,1268061
realm_realm-java,4.402836134453781,2.0,6.81595084023323,1.2095588235294117,1.0,0.6920409431949857,51.96481092436975,0.0,658.0311629191617,110108
careercup_CtCI-6th-Edition,2.12807881773399,2.0,1.5665131894513098,1.0689655172413792,1.0,0.33221606465012377,4.482758620689655,1.0,16.69807687504354,21093
gyf-dev_ImmersionBar,6.352112676056338,5.0,7.113265185850683,2.1056338028169015,2.0,1.0014722954558344,159.25352112676057,3.0,1752.5199179840372,7237
newbee-ltd_newbee-mall,5.033707865168539,2.0,6.245815759738397,1.0674157303370786,1.0,0.4471564910375532,34.91011235955056,4.0,68.17551554117807,3935
PaperMC_Paper,6.885234093637455,5.0,11.795600926786454,1.6914765906362546,1.0,1.2992042398378252,111.82184873949579,1.0,1801.3197708518094,160600
provectus_kafka-ui,7.243664717348928,5.0,7.312038167885612,1.510721247563353,1.0,1.0736465254442173,17.13450292397661,1.0,86.13159580261116,18139
jhy_jsoup,6.306372549019608,4.0,7.290514761146008,1.8063725490196079,1.0,3.174570114011937,240.08333333333334,1.0,1871.837741008827,38014
permissions-dispatcher_PermissionsDispatcher,1.6218487394957983,0.0,3.28321771850358,1.226890756302521,1.0,0.5278189017545916,34.378151260504204,3.0,327.1933806362018,3184
mission-peace_interview,2.0134932533733134,2.0,1.2222158781214523,1.0374812593703149,1.0,0.31014616460151523,3.4092953523238383,1.0,13.557754469656206,27259
apereo_cas,9.19303515798843,8.0,6.958252563399159,1.5003337783711614,1.0,1.039286106560741,7.812527814864263,0.0,147.4205095016182,228381
